483939,0.70076,0.60175,-0.050894,walking
483940,0.66867,0.63936,-0.049484,walking
483941,0.63548,0.67395,-0.053317,walking
483942,0.60588,0.69899,-0.069831,walking
483943,0.58747,0.7132,-0.086959,walking
483944,0.57209,0.71985,-0.10989,walking
483945,0.55683,0.72725,-0.13091,walking
483946,0.54576,0.7359,-0.1436,walking
483947,0.53582,0.74243,-0.14454,walking
483948,0.53219,0.74963,-0.1254,walking
483949,0.53328,0.74972,-0.1029,walking
483950,0.54036,0.74536,-0.091051,walking
483951,0.52076,0.75638,-0.12369,walking
483952,0.52485,0.74179,-0.17375,walking
483953,0.54975,0.72898,-0.14861,walking
483954,0.58618,0.70315,-0.13752,walking
483955,0.62087,0.67552,-0.12594,walking
483956,0.65711,0.64655,-0.10376,walking
483957,0.68569,0.61492,-0.10988,walking
483958,0.70896,0.58798,-0.10289,walking
483959,0.73103,0.55982,-0.087583,walking
483960,0.75501,0.53025,-0.052933,walking
483961,0.78196,0.50068,-0.014598,walking
483962,0.80322,0.46416,0.009437,walking
483963,0.82285,0.43004,0.018361,walking
483964,0.83218,0.4029,0.017854,walking
483966,0.84219,0.37978,0.023971,walking
483967,0.85494,0.35551,0.034045,walking
483968,0.8642,0.33314,0.042307,walking
483969,0.8735,0.30774,0.045363,walking
483970,0.87767,0.28973,0.042735,walking
483971,0.88115,0.27284,0.041606,walking
483972,0.88846,0.25915,0.044004,walking
483973,0.89031,0.24814,0.037328,walking
483974,0.89029,0.25695,0.018685,walking
483975,0.87907,0.28657,-0.006841,walking
483976,0.86356,0.32998,-0.026843,walking
483977,0.84171,0.38551,-0.025181,walking
483978,0.81684,0.43714,-0.001336,walking
483979,0.79358,0.4809,0.005629,walking
483980,0.75411,0.5385,-0.002534,walking
483981,0.71726,0.58654,-0.022768,walking
483982,0.68813,0.61979,-0.045833,walking
483983,0.65847,0.64741,-0.066375,walking
483984,0.63411,0.67107,-0.078467,walking
483985,0.61731,0.68473,-0.087448,walking
483986,0.60338,0.69571,-0.092826,walking
483987,0.58868,0.70884,-0.097883,walking
483988,0.57313,0.72316,-0.092846,walking
483989,0.55556,0.73632,-0.087465,walking
483990,0.53779,0.75042,-0.073893,walking
483991,0.53368,0.75453,-0.067419,walking
483992,0.52978,0.75655,-0.085676,walking
483993,0.53369,0.73838,-0.1661,walking
483994,0.54707,0.71752,-0.20086,walking
483995,0.58738,0.69115,-0.18078,walking
483996,0.62867,0.66423,-0.13794,walking
483997,0.66575,0.63308,-0.11326,walking
483998,0.69519,0.60184,-0.1019,walking
483999,0.72537,0.57052,-0.079992,walking
484000,0.75836,0.52613,-0.059174,walking
484001,0.78547,0.48707,-0.043768,walking
484002,0.80756,0.45221,-0.034883,walking
484003,0.82743,0.41559,-0.032069,walking
484004,0.84224,0.38421,-0.021547,walking
484005,0.85499,0.35107,-0.016705,walking
484006,0.8682,0.31473,-0.007813,walking
484007,0.88087,0.28471,0.005443,walking
484008,0.88738,0.26451,0.00819,walking
484009,0.8904,0.25299,0.003227,walking
484010,0.88595,0.25554,-0.018907,walking
484011,0.87836,0.28466,-0.040717,walking
484012,0.86205,0.33064,-0.047953,walking
484013,0.83879,0.39126,-0.032563,walking
484014,0.81278,0.44329,-0.011969,walking
484015,0.77753,0.50277,-0.011307,walking
484016,0.74082,0.55591,-0.015967,walking
484017,0.70373,0.60051,-0.018432,walking
484018,0.66451,0.64349,-0.029406,walking
484019,0.62845,0.67842,-0.048095,walking
484020,0.59035,0.712,-0.059379,walking
484021,0.56523,0.73194,-0.068346,walking
484022,0.55432,0.73832,-0.068285,walking
484023,0.54019,0.74729,-0.076843,walking
484024,0.52175,0.75916,-0.087512,walking
484025,0.50875,0.76443,-0.10983,walking
484026,0.50156,0.76184,-0.14608,walking
484027,0.5036,0.75867,-0.16149,walking
484028,0.54111,0.73843,-0.1307,walking
484029,0.5895,0.70656,-0.097559,walking
484030,0.64174,0.65811,-0.10393,walking
484031,0.66975,0.62848,-0.10496,walking
484032,0.69054,0.60288,-0.11079,walking
484033,0.71385,0.57785,-0.10294,walking
484034,0.73749,0.54979,-0.083736,walking
484035,0.75774,0.52608,-0.053416,walking
484036,0.77771,0.49874,-0.033051,walking
484037,0.80068,0.46492,-0.025955,walking
484038,0.81784,0.43108,-0.022761,walking
484039,0.83722,0.39433,-0.019703,walking
484040,0.85131,0.35678,-0.018591,walking
484041,0.86547,0.31866,-0.009251,walking
484042,0.87888,0.28806,-0.001996,walking
484043,0.88701,0.26366,0.002802,walking
484044,0.89298,0.24279,0.008753,walking
484045,0.89043,0.23727,-0.004576,walking
484046,0.88594,0.25511,-0.02827,walking
484047,0.87323,0.29668,-0.038139,walking
484048,0.84986,0.362,-0.036187,walking
484049,0.81617,0.43276,-0.011547,walking
484050,0.77529,0.50476,0.008227,walking
484051,0.73846,0.56104,0.009668,walking
484052,0.69738,0.6062,-0.005253,walking
484053,0.65268,0.65286,-0.038156,walking
484054,0.61201,0.687,-0.07456,walking
484055,0.5772,0.71481,-0.10951,walking
484056,0.55737,0.7303,-0.11374,walking
484057,0.54718,0.73696,-0.098262,walking
484058,0.53919,0.74569,-0.085831,walking
484059,0.51999,0.75919,-0.07794,walking
484060,0.5055,0.77037,-0.076664,walking
484061,0.5061,0.76585,-0.099798,walking
484062,0.51406,0.75299,-0.13873,walking
484063,0.53309,0.73461,-0.15706,walking
484064,0.57215,0.70922,-0.13447,walking
484065,0.62777,0.66609,-0.1158,walking
484066,0.66743,0.63109,-0.10098,walking
484067,0.69111,0.60559,-0.082454,walking
484068,0.71469,0.5783,-0.078409,walking
484069,0.73898,0.54997,-0.071755,walking
484070,0.75884,0.51806,-0.068256,walking
484071,0.78122,0.48657,-0.051079,walking
484072,0.80271,0.45533,-0.033549,walking
484073,0.82022,0.4206,-0.031099,walking
484074,0.83657,0.38384,-0.030702,walking
484075,0.85102,0.34814,-0.0368,walking
484076,0.86422,0.31323,-0.033197,walking
484077,0.87868,0.2796,-0.028036,walking
484078,0.88614,0.25318,-0.02579,walking
484079,0.89077,0.23407,-0.0185,walking
484080,0.89142,0.22548,-0.025385,walking
484081,0.88623,0.24215,-0.048181,walking
484082,0.8776,0.27734,-0.065383,walking
484083,0.85608,0.33612,-0.072883,walking
484084,0.82965,0.39687,-0.060289,walking
484085,0.79648,0.46171,-0.060172,walking
484086,0.76462,0.50974,-0.088209,walking
484087,0.72974,0.55274,-0.1124,walking
484088,0.68876,0.59881,-0.12939,walking
484089,0.65037,0.6378,-0.13295,walking
484090,0.60098,0.68348,-0.15956,walking
484092,0.56258,0.71319,-0.16488,walking
484093,0.54281,0.73297,-0.14762,walking
484094,0.52466,0.7475,-0.1392,walking
484095,0.50675,0.75497,-0.15593,walking
484096,0.4952,0.75533,-0.18402,walking
484097,0.50445,0.74203,-0.21405,walking
484098,0.52011,0.72913,-0.22078,walking
484099,0.54937,0.70986,-0.21157,walking
484100,0.58556,0.68697,-0.18539,walking
484101,0.63758,0.64734,-0.16419,walking
484102,0.67359,0.60925,-0.16483,walking
484103,0.6976,0.57959,-0.16792,walking
484104,0.72538,0.54397,-0.16783,walking
484105,0.75353,0.50325,-0.16712,walking
484106,0.78168,0.46545,-0.14965,walking
484107,0.80477,0.43288,-0.12268,walking
484108,0.82187,0.40287,-0.10505,walking
484109,0.83813,0.373,-0.090276,walking
484110,0.85359,0.33859,-0.08199,walking
484111,0.86698,0.30249,-0.072454,walking
484112,0.87581,0.27479,-0.067318,walking
484113,0.88554,0.25354,-0.055852,walking
484114,0.88769,0.24551,-0.052432,walking
484115,0.88218,0.25972,-0.069288,walking
484116,0.86357,0.30869,-0.088331,walking
484117,0.83659,0.37315,-0.095589,walking
484118,0.8092,0.43872,-0.082983,walking
484119,0.77578,0.495,-0.077072,walking
484120,0.73973,0.54221,-0.1042,walking
484121,0.69424,0.5959,-0.12531,walking
484122,0.65292,0.64088,-0.13279,walking
484123,0.61971,0.67018,-0.145,walking
484124,0.58718,0.69833,-0.15512,walking
484125,0.56622,0.71431,-0.15708,walking
484126,0.54884,0.72681,-0.14912,walking
484127,0.53698,0.73536,-0.15118,walking
484128,0.52282,0.7435,-0.16755,walking
484129,0.51268,0.74905,-0.17323,walking
484130,0.5157,0.74137,-0.19739,walking
484131,0.53049,0.71634,-0.23293,walking
484132,0.55364,0.694,-0.24491,walking
484133,0.58784,0.67146,-0.23382,walking
484134,0.63141,0.6381,-0.21081,walking
484135,0.66955,0.60276,-0.20283,walking
484136,0.70017,0.57408,-0.17621,walking
484137,0.72273,0.55053,-0.16405,walking
484138,0.74257,0.52447,-0.15976,walking
484139,0.7627,0.50211,-0.13999,walking
484140,0.77771,0.48435,-0.1134,walking
484141,0.79543,0.46205,-0.087552,walking
484142,0.8118,0.43414,-0.079868,walking
484143,0.82628,0.40552,-0.080702,walking
484144,0.83939,0.37757,-0.071706,walking
484145,0.85405,0.34656,-0.059655,walking
484146,0.86738,0.31328,-0.052226,walking
484147,0.87599,0.28587,-0.05198,walking
484148,0.88027,0.26998,-0.048994,walking
484149,0.88192,0.26795,-0.048008,walking
484150,0.8748,0.29163,-0.056869,walking
484151,0.85255,0.34294,-0.070548,walking
484152,0.82488,0.40782,-0.067437,walking
484153,0.7949,0.46984,-0.059212,walking
484154,0.76288,0.52086,-0.047258,walking
484155,0.73595,0.55702,-0.04977,walking
484156,0.69919,0.60161,-0.051197,walking
484157,0.66777,0.63665,-0.062556,walking
484158,0.63914,0.66282,-0.090742,walking
484159,0.61049,0.6839,-0.11999,walking
484160,0.58859,0.69885,-0.13891,walking
484161,0.56871,0.71286,-0.14774,walking
484162,0.55466,0.72426,-0.14196,walking
484163,0.54525,0.73704,-0.12708,walking
484164,0.53187,0.75049,-0.1063,walking
484165,0.52091,0.7542,-0.12198,walking
484166,0.51471,0.75565,-0.13632,walking
484167,0.50576,0.74934,-0.18706,walking
484168,0.51352,0.73652,-0.21431,walking
484169,0.54525,0.72185,-0.18765,walking
484170,0.58905,0.6954,-0.15295,walking
484171,0.63339,0.65845,-0.14142,walking
484172,0.66502,0.62364,-0.14328,walking
484173,0.69129,0.59618,-0.14852,walking
484174,0.71397,0.56739,-0.15012,walking
484175,0.73561,0.54283,-0.14028,walking
484176,0.75506,0.51815,-0.11767,walking
484177,0.77339,0.49723,-0.088482,walking
484178,0.78873,0.47737,-0.070321,walking
484179,0.801,0.46109,-0.056555,walking
484180,0.8113,0.43967,-0.05508,walking
484181,0.82061,0.41699,-0.056951,walking
484182,0.83392,0.3928,-0.055334,walking
484183,0.8464,0.3687,-0.05092,walking
484184,0.85718,0.34331,-0.047048,walking
484185,0.86894,0.31162,-0.048682,walking
484186,0.87464,0.28599,-0.052922,walking
484187,0.87983,0.27118,-0.05686,walking
484188,0.88437,0.26134,-0.061805,walking
484189,0.87882,0.26935,-0.083942,walking
484190,0.86636,0.30577,-0.10218,walking
484191,0.84084,0.36316,-0.11543,walking
484192,0.81432,0.42013,-0.10842,walking
484193,0.79313,0.46513,-0.093968,walking
484194,0.76693,0.50819,-0.099405,walking
484195,0.73112,0.55154,-0.12029,walking
484196,0.69098,0.59736,-0.13648,walking
484197,0.65021,0.63455,-0.15741,walking
484198,0.61112,0.67151,-0.17854,walking
484199,0.5756,0.7021,-0.17955,walking
484200,0.55356,0.72203,-0.16686,walking
484201,0.54082,0.73312,-0.15205,walking
484202,0.53133,0.7381,-0.15038,walking
484203,0.51504,0.75214,-0.15948,walking
484204,0.50979,0.74352,-0.2021,walking
484205,0.52591,0.72254,-0.2346,walking
484206,0.5409,0.70593,-0.24077,walking
484207,0.57644,0.68624,-0.21762,walking
484208,0.61927,0.65856,-0.18948,walking
484209,0.65919,0.62124,-0.18577,walking
484210,0.68743,0.59065,-0.17832,walking
484211,0.71976,0.5567,-0.15937,walking
484212,0.74485,0.52955,-0.13962,walking
484213,0.76367,0.5053,-0.12397,walking
484214,0.78404,0.47986,-0.10132,walking
484215,0.8014,0.45391,-0.081187,walking
484216,0.81817,0.42593,-0.064248,walking
484218,0.83042,0.39726,-0.060272,walking
484219,0.84213,0.37579,-0.051693,walking
484220,0.85584,0.3479,-0.032539,walking
484221,0.86814,0.31547,-0.021306,walking
484222,0.87652,0.28863,-0.013376,walking
484223,0.88109,0.27569,-0.013001,walking
484224,0.88453,0.26573,-0.020802,walking
484225,0.8784,0.28351,-0.04031,walking
484226,0.86387,0.32282,-0.05456,walking
484227,0.83621,0.38974,-0.052769,walking
484228,0.80137,0.45826,-0.035569,walking
484229,0.76889,0.51515,-0.025404,walking
484230,0.72949,0.56727,-0.033724,walking
484231,0.68948,0.61516,-0.054822,walking
484232,0.64654,0.6586,-0.063609,walking
484233,0.61383,0.68727,-0.07438,walking
484234,0.58968,0.70855,-0.091171,walking
484235,0.57915,0.71645,-0.1055,walking
484236,0.56827,0.71936,-0.13285,walking
484237,0.55338,0.72193,-0.15492,walking
484238,0.53835,0.73239,-0.15968,walking
484239,0.52804,0.74739,-0.13704,walking
484240,0.53035,0.74806,-0.1226,walking
484241,0.54817,0.73422,-0.12103,walking
484242,0.55713,0.70965,-0.1913,walking
484243,0.57084,0.6747,-0.262,walking
484244,0.59336,0.65852,-0.26537,walking
484245,0.63582,0.63527,-0.2182,walking
484246,0.67495,0.60331,-0.18483,walking
484247,0.71365,0.57381,-0.12457,walking
484248,0.74275,0.54023,-0.10741,walking
484249,0.76765,0.50262,-0.11751,walking
484250,0.79476,0.45749,-0.10867,walking
484251,0.82412,0.40116,-0.11188,walking
484252,0.83917,0.36746,-0.11286,walking
484253,0.84432,0.36056,-0.10334,walking
484254,0.85261,0.34188,-0.096969,walking
484255,0.86126,0.321,-0.086057,walking
484256,0.86843,0.30396,-0.078982,walking
484257,0.87138,0.3008,-0.061633,walking
484258,0.86594,0.31101,-0.072768,walking
484259,0.85483,0.33942,-0.089796,walking
484260,0.8334,0.38686,-0.094394,walking
484261,0.80417,0.44802,-0.074064,walking
484262,0.76859,0.51496,-0.051339,walking
484263,0.72978,0.56952,-0.043639,walking
484264,0.68814,0.61518,-0.0591,walking
484265,0.646,0.65996,-0.074561,walking
484266,0.60237,0.69556,-0.090801,walking
484267,0.56462,0.72588,-0.10869,walking
484268,0.54586,0.73987,-0.1144,walking
484269,0.53672,0.74232,-0.13013,walking
484270,0.52402,0.75238,-0.12929,walking
484271,0.5146,0.75716,-0.13391,walking
484272,0.53899,0.73929,-0.1458,walking
484273,0.55637,0.72121,-0.15661,walking
484274,0.58239,0.70381,-0.14535,walking
484275,0.62501,0.66666,-0.14362,walking
484276,0.65891,0.63082,-0.1409,walking
484277,0.68939,0.60322,-0.12329,walking
484278,0.71889,0.57583,-0.099543,walking
484279,0.74198,0.54924,-0.07319,walking
484280,0.76526,0.51999,-0.046526,walking
484281,0.78186,0.49341,-0.030003,walking
484282,0.79762,0.46564,-0.023624,walking
484283,0.81538,0.43599,-0.018432,walking
484284,0.83144,0.40666,-0.008166,walking
484285,0.84689,0.37337,0.003823,walking
484286,0.86036,0.34031,0.015103,walking
484287,0.8731,0.30324,0.018988,walking
484288,0.88107,0.27827,0.014293,walking
484289,0.8849,0.26603,0.00616,walking
484290,0.88067,0.2798,-0.018223,walking
484291,0.86517,0.32348,-0.039769,walking
484292,0.83706,0.39211,-0.045725,walking
484293,0.80118,0.46175,-0.026781,walking
484294,0.76467,0.52257,-0.02002,walking
484295,0.72102,0.58178,-0.043232,walking
484296,0.6711,0.6335,-0.077928,walking
484297,0.62482,0.67382,-0.099727,walking
484298,0.59054,0.7016,-0.11284,walking
484299,0.56418,0.72345,-0.12432,walking
484300,0.55132,0.73601,-0.11801,walking
484301,0.54674,0.74131,-0.10182,walking
484302,0.53929,0.74662,-0.089566,walking
484303,0.52369,0.7573,-0.075095,walking
484304,0.5189,0.76619,-0.062952,walking
484305,0.52416,0.75958,-0.089755,walking
484306,0.52949,0.74223,-0.15924,walking
484307,0.54745,0.72367,-0.17272,walking
484308,0.58255,0.7035,-0.13777,walking
484309,0.62578,0.67265,-0.11187,walking
484310,0.66253,0.63729,-0.10162,walking
484311,0.68757,0.61072,-0.091385,walking
484312,0.72003,0.57891,-0.068499,walking
484313,0.74431,0.54862,-0.055136,walking
484314,0.75917,0.52517,-0.049761,walking
484315,0.77899,0.49771,-0.029655,walking
484316,0.80004,0.4655,-0.018668,walking
484317,0.82076,0.42614,-0.006151,walking
484318,0.83991,0.3879,-0.008336,walking
484319,0.85258,0.35866,-0.013066,walking
484320,0.86241,0.32891,-0.005166,walking
484321,0.87396,0.30251,-0.00151,walking
484322,0.88167,0.28023,0.008628,walking
484323,0.88768,0.26014,0.013412,walking
484324,0.88943,0.24926,0.006986,walking
484325,0.8878,0.25792,-0.010677,walking
484326,0.87623,0.29028,-0.029716,walking
484327,0.85779,0.33934,-0.042851,walking
484328,0.83363,0.39637,-0.040774,walking
484329,0.80869,0.44862,-0.030419,walking
484330,0.78155,0.4969,-0.021089,walking
484331,0.74994,0.54259,-0.025971,walking
484332,0.71242,0.58954,-0.037734,walking
484333,0.68004,0.62489,-0.057087,walking
484334,0.6561,0.65077,-0.075494,walking
484335,0.63199,0.67216,-0.089848,walking
484336,0.61377,0.68565,-0.11171,walking
484337,0.6018,0.68745,-0.12918,walking
484338,0.59113,0.69282,-0.14591,walking
484339,0.579,0.70491,-0.16024,walking
484340,0.56869,0.7147,-0.15483,walking
484341,0.55532,0.7264,-0.13774,walking
484342,0.55689,0.729,-0.10988,walking
484344,0.56317,0.72826,-0.088753,walking
484345,0.55311,0.73305,-0.11162,walking
484346,0.5538,0.71745,-0.18422,walking
484347,0.57221,0.701,-0.18926,walking
484348,0.60082,0.68003,-0.17503,walking
484349,0.6333,0.65594,-0.14677,walking
484350,0.66661,0.6314,-0.12501,walking
484351,0.69061,0.60539,-0.12213,walking
484352,0.71164,0.58082,-0.11167,walking
484353,0.73638,0.55194,-0.098828,walking
484354,0.75571,0.527,-0.076215,walking
484355,0.77304,0.50826,-0.051594,walking
484356,0.78408,0.49185,-0.038891,walking
484357,0.79553,0.47367,-0.02794,walking
484358,0.80722,0.45059,-0.023569,walking
484359,0.82313,0.42114,-0.015358,walking
484360,0.84348,0.38383,-0.004173,walking
484361,0.86265,0.3372,-0.007618,walking
484362,0.87477,0.30224,-0.013803,walking
484363,0.8821,0.2798,-0.016253,walking
484364,0.8799,0.28277,-0.024846,walking
484365,0.87186,0.31065,-0.034967,walking
484366,0.84898,0.36509,-0.04256,walking
484367,0.81904,0.43054,-0.016938,walking
484368,0.78289,0.49643,0.008484,walking
484369,0.7459,0.55327,0.018639,walking
484370,0.70539,0.60245,0.012392,walking
484371,0.66,0.6525,-0.015074,walking
484372,0.61746,0.68827,-0.052207,walking
484373,0.57824,0.7201,-0.10123,walking
484374,0.55635,0.73245,-0.11317,walking
484375,0.55085,0.73878,-0.098823,walking
484376,0.5398,0.74977,-0.0855,walking
484377,0.52243,0.762,-0.091906,walking
484378,0.50694,0.76935,-0.090978,walking
484379,0.506,0.76438,-0.13944,walking
484380,0.51371,0.75356,-0.1634,walking
484381,0.54247,0.73244,-0.16148,walking
484382,0.58649,0.70237,-0.13519,walking
484383,0.64296,0.65571,-0.12156,walking
484384,0.68098,0.6195,-0.11549,walking
484385,0.70279,0.59396,-0.11051,walking
484386,0.72824,0.56322,-0.10262,walking
484387,0.75361,0.53138,-0.085088,walking
484388,0.77929,0.4945,-0.0749,walking
484389,0.8009,0.45835,-0.063825,walking
484390,0.82154,0.42385,-0.05358,walking
484391,0.83992,0.3909,-0.049337,walking
484392,0.85425,0.35537,-0.046329,walking
484393,0.86655,0.31756,-0.046809,walking
484394,0.87784,0.28315,-0.042888,walking
484395,0.88847,0.25878,-0.03904,walking
484396,0.88863,0.25364,-0.048569,walking
484397,0.88073,0.27346,-0.070864,walking
484398,0.86084,0.32217,-0.089942,walking
484399,0.83494,0.38714,-0.080103,walking
484400,0.81091,0.44653,-0.053932,walking
484401,0.7779,0.5011,-0.040789,walking
484402,0.74036,0.554,-0.048038,walking
484403,0.69693,0.60918,-0.061672,walking
484404,0.65659,0.64706,-0.089276,walking
484405,0.62633,0.6735,-0.12214,walking
484406,0.6055,0.69099,-0.13812,walking
484407,0.59716,0.69483,-0.15141,walking
484408,0.59321,0.69215,-0.15482,walking
484409,0.58932,0.6985,-0.14132,walking
484410,0.57643,0.71176,-0.1444,walking
484411,0.5574,0.73145,-0.11312,walking
484412,0.55365,0.73932,-0.082957,walking
484413,0.56116,0.73059,-0.096687,walking
484414,0.55677,0.71148,-0.19789,walking
484415,0.56709,0.69178,-0.23752,walking
484416,0.59994,0.67536,-0.19718,walking
484417,0.64613,0.64792,-0.14725,walking
484418,0.67584,0.61979,-0.12606,walking
484419,0.70051,0.59411,-0.099157,walking
484420,0.72998,0.56561,-0.081301,walking
484421,0.76179,0.52481,-0.065462,walking
484422,0.78895,0.48419,-0.046047,walking
484423,0.81018,0.4408,-0.038063,walking
484424,0.83193,0.40311,-0.025415,walking
484425,0.84705,0.37399,-0.010175,walking
484426,0.85888,0.34939,-0.007698,walking
484427,0.86797,0.32726,0.00017,walking
484428,0.87108,0.3071,0.011283,walking
484429,0.87555,0.29435,0.019353,walking
484430,0.88114,0.28262,0.028722,walking
484431,0.88138,0.28639,0.018264,walking
484432,0.87228,0.31295,-0.003418,walking
484433,0.84933,0.36612,-0.026522,walking
484434,0.81941,0.4296,-0.026279,walking
484435,0.7955,0.4775,-0.013248,walking
484436,0.76969,0.51726,-0.001156,walking
484437,0.73769,0.5627,-0.0081,walking
484438,0.6941,0.61164,-0.02137,walking
484439,0.66129,0.64527,-0.04892,walking
484440,0.63902,0.66717,-0.077217,walking
484441,0.61665,0.68492,-0.096714,walking
484442,0.59962,0.69817,-0.11982,walking
484443,0.58323,0.70189,-0.14298,walking
484444,0.56685,0.71355,-0.15731,walking
484445,0.55038,0.72934,-0.16144,walking
484446,0.53585,0.7418,-0.14594,walking
484447,0.52065,0.75697,-0.1178,walking
484448,0.51211,0.76532,-0.089718,walking
484449,0.51822,0.76313,-0.07845,walking
484450,0.53071,0.75496,-0.076504,walking
484451,0.5287,0.75495,-0.093896,walking
484452,0.52155,0.73601,-0.20481,walking
484453,0.54822,0.71219,-0.21819,walking
484454,0.58978,0.68819,-0.18926,walking
484455,0.62132,0.66927,-0.157,walking
484456,0.65313,0.64045,-0.14254,walking
484457,0.67834,0.6094,-0.1453,walking
484458,0.70878,0.58392,-0.12054,walking
484459,0.7355,0.5578,-0.08484,walking
484460,0.75296,0.53484,-0.057444,walking
484461,0.77513,0.50375,-0.041179,walking
484462,0.79323,0.47373,-0.038538,walking
484463,0.81602,0.43666,-0.022019,walking
484464,0.83378,0.40558,-0.013465,walking
484465,0.84654,0.37426,-0.013662,walking
484466,0.86262,0.33384,-0.001398,walking
484467,0.87471,0.29892,0.002942,walking
484468,0.88392,0.26978,0.012994,walking
484470,0.8902,0.24946,0.016121,walking
484471,0.89344,0.23885,0.008967,walking
484472,0.89053,0.24838,-0.008367,walking
484473,0.87767,0.2909,-0.025703,walking
484474,0.85581,0.35159,-0.03235,walking
484475,0.82932,0.41046,-0.024473,walking
484476,0.80268,0.46094,-0.018504,walking
484477,0.77552,0.50699,-0.015296,walking
484478,0.74092,0.55679,-0.01444,walking
484479,0.70172,0.60178,-0.021085,walking
484480,0.66681,0.63877,-0.041316,walking
484481,0.63772,0.67085,-0.062177,walking
484482,0.61055,0.69419,-0.084747,walking
484483,0.59085,0.70668,-0.11126,walking
